Date,Country,Lat,Long,Confirmed,Recovered,Deaths
4,Antigua and Barbuda,17.0608,-61.7964,24,11,3
4,Argentina,-38.4161,-63.6167,4428,1256,218
4,Armenia,40.0691,45.0382,2066,929,32
4,Australia,-35.4735,149.0124,6766,5742,93
4,Austria,47.5162,14.5501,15452,12907,584
4,Azerbai,40.1431,47.5769,1804,1325,24
4,Bahamas,25.025885,-78.035889,81,25,11
4,Bahrain,26.0275,50.55,3040,1500,8
4,Bangladesh,23.685,90.3563,7667,160,168
4,Barbados,13.1939,-59.5432,81,39,7
4,Belarus,53.7098,27.9534,14027,2386,89
4,Belgium,50.8333,4.469936,48519,11576,7594
4,Belize,17.1899,-88.4976,18,9,2
4,Benin,9.3077,2.3158,64,33,1
4,Bhutan,27.5142,90.4336,7,5,0
4,Bolivia,-16.2902,-63.5887,1167,132,62
4,Bosnia and Herzegovina,43.9159,17.6791,1757,727,69
4,Botswana,-22.3285,24.6849,23,5,1
4,Brazil,-14.235,-51.9253,87187,35935,6006
4,Brunei,4.5353,114.7277,138,124,1
4,Bulgaria,42.7339,25.4858,1506,266,66
4,Burkina Faso,12.2383,-1.5616,645,506,43
4,Burma,21.9162,95.956,151,27,6
4,Burundi,-3.3731,29.9189,11,4,1
4,Cabo Verde,16.5388,-23.0418,121,4,1
4,Cambodia,11.55,104.9167,122,119,0
4,Cameroon,3.848,11.5021,1832,934,61
4,Canada,53.9333,-116.5765,54457,21424,3310
4,Central African Republic,6.6111,20.9394,50,10,0
4,Chad,15.4542,18.7322,73,33,5
4,Chile,-35.6751,-71.543,17702,8580,227
4,China,31.8257,117.2264,83956,78523,4637
4,Colombia,4.5709,-74.2973,6507,1439,293
4,Comoros,-11.6455,43.3333,1,0,0
4,Congo (Brazzaville),-0.228,15.8277,220,19,9
4,Congo (Kinshasa),-4.0383,21.7587,572,73,31
4,Costa Rica,9.7489,-83.7534,719,338,6
4,Cote d'Ivoire,7.54,-5.5471,1275,574,14
4,Croatia,45.1,15.2,2076,1348,69
4,Cuba,21.521757,-77.781167,1501,681,61
4,Cyprus,35.1264,33.4299,850,296,15
4,Czechia,49.8175,15.473,7682,3314,236
4,Denmark,56.2639,9.5018,9356,6741,452
4,Diamond Princess,0,0,712,645,13
4,Djibouti,11.8251,42.5903,1089,642,2
4,Dominica,15.415,-61.371,16,13,0
4,Dominican Republic,18.7357,-70.1627,6972,1301,301
4,Ecuador,-1.8312,-78.1834,24934,1558,900
4,Egypt,26.820553,30.802498,5537,1381,392
4,El Salvador,13.7942,-88.8965,395,119,10
4,Equatorial Guinea,1.6508,10.2679,315,9,1
4,Eritrea,15.1794,39.7823,39,26,0
4,Estonia,58.5953,25.0136,1689,249,52
4,Eswatini,-26.5225,31.4659,100,12,1
4,Ethiopia,9.145,40.4897,131,59,3
4,Fiji,-17.7134,178.065,18,12,0
4,Finland,61.92411,25.748151,4995,3000,211
4,France,46.2276,2.2137,167299,49476,24379
4,Gabon,-0.8037,11.6094,276,67,3
4,Gambia,13.4432,-15.3101,11,8,1
4,Georgia,42.3154,43.3569,539,184,6
4,Germany,51.165691,10.451526,163009,123500,6623
4,Ghana,7.9465,-1.0232,2074,212,17
4,Greece,39.0742,21.8243,2591,1374,140
4,Grenada,12.1165,-61.679,20,13,0
4,Guatemala,15.7835,-90.2308,599,66,16
4,Guinea-Bissau,11.8037,-15.1804,205,19,1
4,Guinea,9.9456,-9.6966,1495,329,7
4,Guyana,4.860416,-58.93018,82,22,9
4,Haiti,18.9712,-72.2852,81,8,8
4,Holy See,41.9029,12.4534,11,2,0
4,Honduras,15.2,-86.2419,771,79,71
4,Hungary,47.1625,19.5033,2775,581,312
4,Iceland,64.9631,-19.0208,1797,1670,10
4,India,20.593684,78.96288,34863,9068,1154
4,Indonesia,-0.7893,113.9213,10118,1522,792
4,Iran,32.427908,53.688046,94640,75103,6028
4,Iraq,33.223191,43.679291,2085,1375,93
4,Ireland,53.1424,-7.6921,20612,13386,1232
4,Israel,31.046051,34.851612,15946,8561,222
4,Italy,41.87194,12.56738,205463,75945,27967
4,Jamaica,18.1096,-77.2975,422,29,8
4,Japan,36.204824,138.252924,14284,2460,481
4,Jordan,31.24,36.51,453,362,8
4,Kazakhstan,48.0196,66.9237,3402,866,25
4,Kenya,-0.0236,37.9062,396,144,17
4,Korea South,35.907757,127.766922,10774,9072,248
4,Kosovo,42.602636,20.902977,806,271,22
4,Kuwait,29.31166,47.481766,4024,1539,26
4,Kyrgyzstan,41.20438,74.766098,746,462,8
4,Laos,19.85627,102.495496,19,8,0
4,Latvia,56.8796,24.6032,858,348,15
4,Lebanon,33.8547,35.8623,725,150,24
4,Lesotho,-29.61,28.2336,0,0,0
4,Liberia,6.428055,-9.429499,141,45,16
4,Libya,26.3351,17.228331,61,18,3
4,Liechtenstein,47.14,9.55,82,80,1
4,Lithuania,55.1694,23.8813,1385,589,45
4,Luxembourg,49.8153,6.1296,3784,3213,90
4,MS Zaandam,0,0,9,0,2
4,Madagascar,-18.766947,46.869107,128,92,0
4,Malawi,-13.2543,34.3015,37,7,3
4,Malaysia,4.210484,101.975766,6002,4171,102
4,Maldives,3.2028,73.2207,468,17,1
4,Mali,17.570692,-3.996166,490,135,26
4,Malta,35.9375,14.3754,465,351,4
4,Mauritania,21.0079,-10.9408,8,6,1
4,Mauritius,-20.348404,57.552152,332,310,10
4,Mexico,23.6345,-102.5528,19224,11423,1859
4,Moldova,47.4116,28.3699,3897,1182,116
4,Monaco,43.7333,7.4167,95,64,4
4,Mongolia,46.8625,103.8467,38,10,0
4,Montenegro,42.708678,19.37439,322,214,7
4,Morocco,31.7917,-7.0926,4423,984,170
4,Mozambique,-18.665695,35.529562,76,12,0
4,Namibia,-22.9576,18.4904,16,8,0
4,Nepal,28.1667,84.25,57,16,0
4,Netherlands,52.1326,5.2913,39512,125,4811
4,New Zealand,-40.9006,174.886,1479,1252,19
4,Nicaragua,12.865416,-85.207229,14,7,3
4,Niger,17.607789,8.081666,719,452,32
4,Nigeria,9.082,8.6753,1932,319,58
4,North Macedonia,41.6086,21.7453,1465,738,77
4,Norway,60.472,8.4689,7738,32,210
4,Oman,21.512583,55.923255,2348,495,11
4,Pakistan,30.3753,69.3451,18114,4715,417
4,Panama,8.538,-80.7821,6532,576,188
4,Papua New Guinea,-6.314993,143.95555,8,0,0
4,Paraguay,-23.4425,-58.4438,266,113,10
4,Peru,-9.19,-75.0152,36976,10405,1051
4,Philippines,12.879721,121.774017,8488,1043,568
4,Poland,51.9194,19.1451,12877,3236,644
4,Portugal,39.3999,-8.2245,25045,1519,989
4,Qatar,25.3548,51.1839,13409,1372,10
4,Romania,45.9432,24.9668,12240,4017,717
4,Russia,61.52401,105.318756,106498,11619,1073
4,Rwanda,-1.9403,29.8739,243,104,0
4,Saint Kitts and Nevis,17.357822,-62.782998,15,6,0
4,Saint Lucia,13.9094,-60.9789,17,15,0
4,Saint Vincent and the Grenadines,12.9843,-61.2872,16,8,0
4,San Marino,43.9424,12.4578,569,78,41
4,Sao Tome and Principe,0.1864,6.6131,14,4,0
4,Saudi Arabia,23.885942,45.079162,22753,3163,162
4,Senegal,14.4974,-14.4524,933,334,9
4,Serbia,44.0165,21.0059,9009,1343,179
4,Seychelles,-4.6796,55.492,11,6,0
4,Sierra Leone,8.460555,-11.779889,124,21,7
4,Singapore,1.2833,103.8333,16169,1244,15
4,Slovakia,48.669,19.699,1396,524,23
4,Slovenia,46.1512,14.9955,1429,233,91
4,Somalia,5.152149,46.199616,601,31,28
4,South Africa,-30.5595,22.9375,5647,2073,103
4,South Sudan,6.877,31.307,35,0,0
4,Spain,40.463667,-3.74922,213435,112050,24543
4,Sri Lanka,7.873054,80.771797,663,154,7
4,Sudan,12.8628,30.2176,442,39,31
4,Suriname,3.9193,-56.0278,10,8,1
4,Sweden,60.128161,18.643501,21092,0,2586
4,Switzerland,46.8182,8.2275,29586,23400,1737
4,Syria,34.802075,38.996815,43,21,3
4,Taiwan,23.7,121,429,322,6
4,Tajikistan,38.861,71.2761,15,0,0
4,Tanzania,-6.369028,34.888822,480,167,16
4,Thailand,15.870032,100.992541,2954,2684,54
4,Timor-Leste,-8.874217,125.727539,24,16,0
4,Togo,8.6195,0.8248,116,65,9
4,Trinidad and Tobago,10.6918,-61.2225,116,72,8
4,Tunisia,33.886917,9.537499,994,305,41
4,Turkey,38.9637,35.2433,120204,48886,3174
4,United States,40,-100,1072667,153947,64256
4,Uganda,1.373333,32.290275,83,52,0
4,Ukraine,48.3794,31.1656,10406,1238,261
4,United Arab Emirates,23.424076,53.847818,12481,2429,105
4,United Kingdom,55.3781,-3.436,178771,859,26859
4,Uruguay,-32.5228,-55.7658,643,417,17
4,Uzbekistan,41.377491,64.585262,2039,1133,9
4,Venezuela,6.4238,-66.5897,333,142,16
4,Vietnam,14.058324,108.277199,270,219,0
4,West Bank and Gaza,31.9522,35.2332,344,76,2
4,Western Sahara,24.2155,-12.8858,6,5,0
4,Yemen,15.552727,48.516388,6,1,2
4,Zambia,-13.133897,27.849332,106,55,3
4,Zimbabwe,-19.015438,29.154857,40,5,4
5,Afghanistan,33.93911,67.709953,15205,1328,257
5,Albania,41.1533,20.1683,1137,872,33
5,Algeria,28.0339,1.6596,9394,5748,653
5,Andorra,42.5063,1.5218,764,694,51
5,Angola,-11.2027,17.8739,86,18,4
5,Antigua and Barbuda,17.0608,-61.7964,26,19,3
5,Argentina,-38.4161,-63.6167,16851,5336,539
5,Armenia,40.0691,45.0382,9282,3386,131
5,Australia,-35.4735,149.0124,7202,6618,103
5,Austria,47.5162,14.5501,16731,15593,668
5,Azerbai,40.1431,47.5769,5494,3428,63
5,Bahamas,25.025885,-78.035889,102,48,11
5,Bahrain,26.0275,50.55,11398,6673,19
5,Bangladesh,23.685,90.3563,47153,9781,650
5,Barbados,13.1939,-59.5432,92,76,7
5,Belarus,53.7098,27.9534,42556,18514,235
5,Belgium,50.8333,4.469936,58381,15887,9467
5,Belize,17.1899,-88.4976,18,16,2
5,Benin,9.3077,2.3158,232,143,3
5,Bhutan,27.5142,90.4336,43,6,0
5,Bolivia,-16.2902,-63.5887,9982,968,313
5,Bosnia and Herzegovina,43.9159,17.6791,2510,1862,153
5,Botswana,-22.3285,24.6849,35,20,1
5,Brazil,-14.235,-51.9253,514849,206555,29314
5,Brunei,4.5353,114.7277,141,138,2
5,Bulgaria,42.7339,25.4858,2513,1074,140
5,Burkina Faso,12.2383,-1.5616,847,720,53
5,Burma,21.9162,95.956,224,138,6
5,Burundi,-3.3731,29.9189,63,33,1
5,Cabo Verde,16.5388,-23.0418,435,193,4
5,Cambodia,11.55,104.9167,125,123,0
5,Cameroon,3.848,11.5021,5904,3568,191
5,Canada,53.9333,-116.5765,92479,49213,7374
5,Central African Republic,6.6111,20.9394,1011,23,2
5,Chad,15.4542,18.7322,778,491,65
5,Chile,-35.6751,-71.543,123550,42727,1054
5,China,31.8257,117.2264,84146,79389,4638
5,Colombia,4.5709,-74.2973,29383,7032,939
5,Comoros,-11.6455,43.3333,106,26,2
5,Congo (Brazzaville),-0.228,15.8277,611,179,20
5,Congo (Kinshasa),-4.0383,21.7587,3070,448,72
5,Costa Rica,9.7489,-83.7534,1056,669,10
5,Cote d'Ivoire,7.54,-5.5471,2833,1435,33
5,Croatia,45.1,15.2,2246,2072,103
5,Cuba,21.521757,-77.781167,2045,1809,83
5,Cyprus,35.1264,33.4299,944,790,17
5,Czechia,49.8175,15.473,9268,6558,320
5,Denmark,56.2639,9.5018,11869,10560,574
5,Diamond Princess,0,0,712,651,13
5,Djibouti,11.8251,42.5903,3354,1504,24
5,Dominica,15.415,-61.371,16,16,0
5,Dominican Republic,18.7357,-70.1627,17285,10559,502
5,Ecuador,-1.8312,-78.1834,39098,19592,3358
5,Egypt,26.820553,30.802498,24985,6037,959
5,El Salvador,13.7942,-88.8965,2517,1040,46
5,Equatorial Guinea,1.6508,10.2679,1306,200,12
5,Eritrea,15.1794,39.7823,39,39,0
5,Estonia,58.5953,25.0136,1869,1624,68
5,Eswatini,-26.5225,31.4659,285,189,2
5,Ethiopia,9.145,40.4897,1172,209,11
5,Fiji,-17.7134,178.065,18,15,0
5,Finland,61.92411,25.748151,6859,5500,320
5,France,46.2276,2.2137,189009,68473,28805
5,Gabon,-0.8037,11.6094,2655,722,17
5,Gambia,13.4432,-15.3101,25,20,1
5,Georgia,42.3154,43.3569,783,605,12
5,Germany,51.165691,10.451526,183410,165352,8540
5,Ghana,7.9465,-1.0232,8070,2947,36
5,Greece,39.0742,21.8243,2917,1374,175
5,Grenada,12.1165,-61.679,23,18,0
5,Guatemala,15.7835,-90.2308,5087,735,108
5,Guinea-Bissau,11.8037,-15.1804,1256,42,8
5,Guinea,9.9456,-9.6966,3706,2030,23
5,Guyana,4.860416,-58.93018,153,70,12
5,Haiti,18.9712,-72.2852,2124,24,44
5,Holy See,41.9029,12.4534,12,2,0
5,Honduras,15.2,-86.2419,5202,537,212
5,Hungary,47.1625,19.5033,3876,2147,526
5,Iceland,64.9631,-19.0208,1806,1794,10
5,India,20.593684,78.96288,190609,91852,5408
5,Indonesia,-0.7893,113.9213,26473,7308,1613
5,Iran,32.427908,53.688046,151466,118848,7797
5,Iraq,33.223191,43.679291,6439,3156,205
5,Ireland,53.1424,-7.6921,24990,22089,1652
5,Israel,31.046051,34.851612,17071,14812,285
5,Italy,41.87194,12.56738,232997,157507,33415
5,Jamaica,18.1096,-77.2975,586,311,9
5,Japan,36.204824,138.252924,16751,14342,898
5,Jordan,31.24,36.51,739,522,9
5,Kazakhstan,48.0196,66.9237,10858,5404,40
5,Kenya,-0.0236,37.9062,1962,478,64
5,Korea South,35.907757,127.766922,11503,10422,271
5,Kosovo,42.602636,20.902977,1064,829,30
5,Kuwait,29.31166,47.481766,27043,11386,212
5,Kyrgyzstan,41.20438,74.766098,1748,1170,16
5,Laos,19.85627,102.495496,19,16,0
5,Latvia,56.8796,24.6032,1066,745,24
5,Lebanon,33.8547,35.8623,1220,712,27
5,Lesotho,-29.61,28.2336,2,1,0
5,Liberia,6.428055,-9.429499,288,157,27
5,Libya,26.3351,17.228331,156,52,5
5,Liechtenstein,47.14,9.55,82,81,1
5,Lithuania,55.1694,23.8813,1675,1236,70
5,Luxembourg,49.8153,6.1296,4018,3833,110
5,MS Zaandam,0,0,9,0,2
5,Madagascar,-18.766947,46.869107,771,168,6
5,Malawi,-13.2543,34.3015,284,42,4
5,Malaysia,4.210484,101.975766,7819,6353,115
5,Maldives,3.2028,73.2207,1773,453,5
5,Mali,17.570692,-3.996166,1265,716,77
5,Malta,35.9375,14.3754,618,534,9
5,Mauritania,21.0079,-10.9408,530,27,23
5,Mauritius,-20.348404,57.552152,335,322,10
5,Mexico,23.6345,-102.5528,90664,63772,9930
5,Moldova,47.4116,28.3699,8251,4581,295
5,Monaco,43.7333,7.4167,99,90,4
5,Mongolia,46.8625,103.8467,179,44,0
5,Montenegro,42.708678,19.37439,324,315,9
5,Morocco,31.7917,-7.0926,7807,5459,205
5,Mozambique,-18.665695,35.529562,254,91,2
5,Namibia,-22.9576,18.4904,24,14,0
5,Nepal,28.1667,84.25,1572,220,8
5,Netherlands,52.1326,5.2913,46645,178,5975
5,New Zealand,-40.9006,174.886,1504,1481,22
5,Nicaragua,12.865416,-85.207229,759,370,35
5,Niger,17.607789,8.081666,958,839,64
5,Nigeria,9.082,8.6753,10162,3007,287
5,North Macedonia,41.6086,21.7453,2226,1552,133
5,Norway,60.472,8.4689,8440,7727,236
5,Oman,21.512583,55.923255,11437,2682,49
5,Pakistan,30.3753,69.3451,72460,26083,1543
5,Panama,8.538,-80.7821,13463,9514,336
5,Papua New Guinea,-6.314993,143.95555,8,8,0
5,Paraguay,-23.4425,-58.4438,986,477,11
5,Peru,-9.19,-75.0152,164476,67208,4506
5,Philippines,12.879721,121.774017,18086,3909,957
5,Poland,51.9194,19.1451,23786,11271,1064
5,Portugal,39.3999,-8.2245,32500,19409,1410
5,Qatar,25.3548,51.1839,56910,30290,38
5,Romania,45.9432,24.9668,19257,13256,1266
5,Russia,61.52401,105.318756,405843,171883,4693
5,Rwanda,-1.9403,29.8739,370,256,1
5,Saint Kitts and Nevis,17.357822,-62.782998,15,15,0
5,Saint Lucia,13.9094,-60.9789,18,18,0
5,Saint Vincent and the Grenadines,12.9843,-61.2872,26,15,0
5,San Marino,43.9424,12.4578,671,357,42
5,Sao Tome and Principe,0.1864,6.6131,483,68,12
5,Saudi Arabia,23.885942,45.079162,85261,62442,503
5,Senegal,14.4974,-14.4524,3645,1801,42
5,Serbia,44.0165,21.0059,11412,6698,243
5,Seychelles,-4.6796,55.492,11,11,0
5,Sierra Leone,8.460555,-11.779889,861,454,46
5,Singapore,1.2833,103.8333,34884,21699,23
5,Slovakia,48.669,19.699,1521,1366,28
5,Slovenia,46.1512,14.9955,1473,1358,108
5,Somalia,5.152149,46.199616,1976,348,78
5,South Africa,-30.5595,22.9375,32683,16809,683
5,South Sudan,6.877,31.307,994,6,10
5,Spain,40.463667,-3.74922,239479,150376,27127
5,Sri Lanka,7.873054,80.771797,1633,801,10
5,Sudan,12.8628,30.2176,5026,1423,286
5,Suriname,3.9193,-56.0278,23,9,1
5,Sweden,60.128161,18.643501,37542,0,4395
5,Switzerland,46.8182,8.2275,30862,28500,1920
5,Syria,34.802075,38.996815,122,46,5
5,Taiwan,23.7,121,442,423,7
5,Tajikistan,38.861,71.2761,3930,2004,47
5,Tanzania,-6.369028,34.888822,509,183,21
5,Thailand,15.870032,100.992541,3081,2963,57
5,Timor-Leste,-8.874217,125.727539,24,24,0
5,Togo,8.6195,0.8248,442,211,13
5,Trinidad and Tobago,10.6918,-61.2225,117,108,8
5,Tunisia,33.886917,9.537499,1077,960,48
5,Turkey,38.9637,35.2433,163942,127973,4540
5,United States,40,-100,1799124,444758,105364
5,Uganda,1.373333,32.290275,417,72,0
5,Ukraine,48.3794,31.1656,23672,9538,708
5,United Arab Emirates,23.424076,53.847818,34557,17932,264
5,United Kingdom,55.3781,-3.436,257539,1190,39092
5,Uruguay,-32.5228,-55.7658,823,685,22
5,Uzbekistan,41.377491,64.585262,3623,2837,15
5,Venezuela,6.4238,-66.5897,1510,302,14
5,Vietnam,14.058324,108.277199,328,279,0
5,West Bank and Gaza,31.9522,35.2332,448,372,3
5,Western Sahara,24.2155,-12.8858,9,6,1
5,Yemen,15.552727,48.516388,323,14,80
5,Zambia,-13.133897,27.849332,1057,779,7
5,Zimbabwe,-19.015438,29.154857,178,29,4
6,Afghanistan,33.93911,67.709953,31517,14131,746
6,Albania,41.1533,20.1683,2535,1459,62
6,Algeria,28.0339,1.6596,13907,9897,912
6,Andorra,42.5063,1.5218,855,799,52
6,Angola,-11.2027,17.8739,284,93,13
6,Antigua and Barbuda,17.0608,-61.7964,69,22,3
6,Argentina,-38.4161,-63.6167,64530,22028,1307
6,Armenia,40.0691,45.0382,25542,14048,443
6,Australia,-35.4735,149.0124,7920,7040,104
6,Austria,47.5162,14.5501,17766,16478,705
6,Azerbai,40.1431,47.5769,17524,9715,213
6,Bahamas,25.025885,-78.035889,104,87,11
6,Bahrain,26.0275,50.55,26758,21331,87
6,Bangladesh,23.685,90.3563,145483,59624,1847
6,Barbados,13.1939,-59.5432,97,90,7
6,Belarus,53.7098,27.9534,62118,46054,392
6,Belgium,50.8333,4.469936,61427,16984,9747
6,Belize,17.1899,-88.4976,24,18,2
6,Benin,9.3077,2.3158,1199,333,21
6,Bhutan,27.5142,90.4336,77,48,0
6,Bolivia,-16.2902,-63.5887,33219,9340,1123
6,Bosnia and Herzegovina,43.9159,17.6791,4453,2402,186
6,Botswana,-22.3285,24.6849,227,28,1
6,Brazil,-14.235,-51.9253,1402041,788318,59594
6,Brunei,4.5353,114.7277,141,138,3
6,Bulgaria,42.7339,25.4858,4989,2676,230
6,Burkina Faso,12.2383,-1.5616,962,838,53
6,Burma,21.9162,95.956,299,222,6
6,Burundi,-3.3731,29.9189,170,115,1
6,Cabo Verde,16.5388,-23.0418,1227,629,15
6,Cambodia,11.55,104.9167,141,130,0
6,Cameroon,3.848,11.5021,12592,10100,313
6,Canada,53.9333,-116.5765,106097,69120,8650
6,Central African Republic,6.6111,20.9394,3745,787,47
6,Chad,15.4542,18.7322,866,781,74
6,Chile,-35.6751,-71.543,279393,241229,5688
6,China,31.8257,117.2264,84785,79632,4641
6,Colombia,4.5709,-74.2973,97846,40021,3334
6,Comoros,-11.6455,43.3333,303,200,7
6,Congo (Brazzaville),-0.228,15.8277,1087,456,37
6,Congo (Kinshasa),-4.0383,21.7587,7039,1426,170
6,Costa Rica,9.7489,-83.7534,3459,1436,16
6,Cote d'Ivoire,7.54,-5.5471,9499,4273,68
6,Croatia,45.1,15.2,2777,2155,107
6,Cuba,21.521757,-77.781167,2341,2214,86
6,Cyprus,35.1264,33.4299,998,833,19
6,Czechia,49.8175,15.473,11954,7771,349
6,Denmark,56.2639,9.5018,12968,11849,605
6,Diamond Princess,0,0,712,651,13
6,Djibouti,11.8251,42.5903,4682,4524,54
6,Dominica,15.415,-61.371,18,18,0
6,Dominican Republic,18.7357,-70.1627,32568,17580,747
6,Ecuador,-1.8312,-78.1834,56432,27594,4527
6,Egypt,26.820553,30.802498,68311,18460,2953
6,El Salvador,13.7942,-88.8965,6438,3770,174
6,Equatorial Guinea,1.6508,10.2679,2001,515,32
6,Eritrea,15.1794,39.7823,203,53,0
6,Estonia,58.5953,25.0136,1989,1829,69
6,Eswatini,-26.5225,31.4659,812,408,11
6,Ethiopia,9.145,40.4897,5846,2430,103
6,Fiji,-17.7134,178.065,18,18,0
6,Finland,61.92411,25.748151,7214,6600,328
6,France,46.2276,2.2137,202063,76399,29846
6,Gabon,-0.8037,11.6094,5394,2420,42
6,Gambia,13.4432,-15.3101,49,27,2
6,Georgia,42.3154,43.3569,928,794,15
6,Germany,51.165691,10.451526,195418,178100,8990
6,Ghana,7.9465,-1.0232,17741,13268,112
6,Greece,39.0742,21.8243,3409,1374,192
6,Grenada,12.1165,-61.679,23,23,0
6,Guatemala,15.7835,-90.2308,18096,3194,773
6,Guinea-Bissau,11.8037,-15.1804,1654,317,24
6,Guinea,9.9456,-9.6966,5391,4326,33
6,Guyana,4.860416,-58.93018,245,114,12
6,Haiti,18.9712,-72.2852,5975,931,105
6,Holy See,41.9029,12.4534,12,12,0
6,Honduras,15.2,-86.2419,19558,2060,497
6,Hungary,47.1625,19.5033,4155,2692,585
6,Iceland,64.9631,-19.0208,1824,1800,10
6,India,20.593684,78.96288,585481,347912,17400
6,Indonesia,-0.7893,113.9213,56385,24806,2876
6,Iran,32.427908,53.688046,227662,188758,10817
6,Iraq,33.223191,43.679291,49109,24760,1943
6,Ireland,53.1424,-7.6921,25473,23364,1736
6,Israel,31.046051,34.851612,25244,17341,320
6,Italy,41.87194,12.56738,240578,190248,34767
6,Jamaica,18.1096,-77.2975,702,553,10
6,Japan,36.204824,138.252924,18615,16458,972
6,Jordan,31.24,36.51,1132,882,9
6,Kazakhstan,48.0196,66.9237,22308,13558,188
6,Kenya,-0.0236,37.9062,6366,2039,148
6,Korea South,35.907757,127.766922,12850,11613,282
6,Kosovo,42.602636,20.902977,2878,1577,51
6,Kuwait,29.31166,47.481766,46195,37030,354
6,Kyrgyzstan,41.20438,74.766098,5506,2443,61
6,Laos,19.85627,102.495496,19,19,0
6,Latvia,56.8796,24.6032,1118,974,30
6,Lebanon,33.8547,35.8623,1778,1183,34
6,Lesotho,-29.61,28.2336,27,4,0
6,Liberia,6.428055,-9.429499,780,324,36
6,Libya,26.3351,17.228331,824,209,24
6,Liechtenstein,47.14,9.55,82,81,1
6,Lithuania,55.1694,23.8813,1817,1515,78
6,Luxembourg,49.8153,6.1296,4299,3998,110
6,MS Zaandam,0,0,9,0,2
6,Madagascar,-18.766947,46.869107,2214,994,20
6,Malawi,-13.2543,34.3015,1224,260,14
6,Malaysia,4.210484,101.975766,8639,8354,121
6,Maldives,3.2028,73.2207,2361,1944,9
6,Mali,17.570692,-3.996166,2181,1474,116
6,Malta,35.9375,14.3754,670,640,9
6,Mauritania,21.0079,-10.9408,4363,1622,129
6,Mauritius,-20.348404,57.552152,341,326,10
6,Mexico,23.6345,-102.5528,226089,174538,27769
6,Moldova,47.4116,28.3699,16613,9382,545
6,Monaco,43.7333,7.4167,103,95,4
6,Mongolia,46.8625,103.8467,220,176,0
6,Montenegro,42.708678,19.37439,548,315,12
6,Morocco,31.7917,-7.0926,12533,8920,228
6,Mozambique,-18.665695,35.529562,889,232,6
6,Namibia,-22.9576,18.4904,205,24,0
6,Nepal,28.1667,84.25,13564,3194,29
6,Netherlands,52.1326,5.2913,50483,186,6132
6,New Zealand,-40.9006,174.886,1528,1484,22
6,Nicaragua,12.865416,-85.207229,2519,1238,83
6,Niger,17.607789,8.081666,1075,943,67
6,Nigeria,9.082,8.6753,25694,9746,590
6,North Macedonia,41.6086,21.7453,6334,2475,302
6,Norway,60.472,8.4689,8879,8138,250
6,Oman,21.512583,55.923255,40070,23425,176
6,Pakistan,30.3753,69.3451,213470,100802,4395
6,Panama,8.538,-80.7821,33550,15745,631
6,Papua New Guinea,-6.314993,143.95555,11,8,0
6,Paraguay,-23.4425,-58.4438,2221,1089,17
6,Peru,-9.19,-75.0152,285213,174535,9677
6,Philippines,12.879721,121.774017,37514,10233,1266
6,Poland,51.9194,19.1451,34393,21281,1463
6,Portugal,39.3999,-8.2245,42141,27505,1576
6,Qatar,25.3548,51.1839,96088,81564,113
6,Romania,45.9432,24.9668,26970,19050,1651
6,Russia,61.52401,105.318756,646929,411973,9306
6,Rwanda,-1.9403,29.8739,1025,447,2
6,Saint Kitts and Nevis,17.357822,-62.782998,15,15,0
6,Saint Lucia,13.9094,-60.9789,19,19,0
6,Saint Vincent and the Grenadines,12.9843,-61.2872,29,29,0
6,San Marino,43.9424,12.4578,698,656,42
6,Sao Tome and Principe,0.1864,6.6131,714,236,13
6,Saudi Arabia,23.885942,45.079162,190823,130766,1649
6,Senegal,14.4974,-14.4524,6793,4431,112
6,Serbia,44.0165,21.0059,14564,12662,277
6,Seychelles,-4.6796,55.492,81,11,0
6,Sierra Leone,8.460555,-11.779889,1462,974,60
6,Singapore,1.2833,103.8333,43907,38500,26
6,Slovakia,48.669,19.699,1667,1464,28
6,Slovenia,46.1512,14.9955,1600,1384,111
6,Somalia,5.152149,46.199616,2924,910,90
6,South Africa,-30.5595,22.9375,151209,73543,2657
6,South Sudan,6.877,31.307,2007,279,38
6,Spain,40.463667,-3.74922,249271,150376,28355
6,Sri Lanka,7.873054,80.771797,2047,1711,11
6,Sudan,12.8628,30.2176,9257,4014,572
6,Suriname,3.9193,-56.0278,515,227,13
6,Sweden,60.128161,18.643501,68451,0,5333
6,Switzerland,46.8182,8.2275,31714,29200,1963
6,Syria,34.802075,38.996815,279,105,9
6,Taiwan,23.7,121,447,437,7
6,Tajikistan,38.861,71.2761,5900,4506,52
6,Tanzania,-6.369028,34.888822,509,183,21
6,Thailand,15.870032,100.992541,3171,3056,58
6,Timor-Leste,-8.874217,125.727539,24,24,0
6,Togo,8.6195,0.8248,650,402,14
6,Trinidad and Tobago,10.6918,-61.2225,130,113,8
6,Tunisia,33.886917,9.537499,1174,1031,50
6,Turkey,38.9637,35.2433,199906,173111,5131
6,United States,40,-100,2636414,720631,127432
6,Uganda,1.373333,32.290275,889,819,0
6,Ukraine,48.3794,31.1656,45254,19792,1173
6,United Arab Emirates,23.424076,53.847818,48667,37566,315
6,United Kingdom,55.3781,-3.436,285216,1370,43815
6,Uruguay,-32.5228,-55.7658,936,824,27
6,Uzbekistan,41.377491,64.585262,8503,5682,26
6,Venezuela,6.4238,-66.5897,5832,1649,51
6,Vietnam,14.058324,108.277199,355,335,0
